CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
294,1.9021075263969205,2.8213788864092133,2.322387720290225,2.624668592163159,0,0,0,0,1,0,0,0
251,1.5260563034950492,2.624668592163159,2.26176309847379,2.476538400117484,0,0,0,1,0,0,0,0
308,1.9021075263969205,2.8390784635086144,2.3978952727983707,2.667228206581955,0,0,0,0,1,0,0,0
251,1.5260563034950492,2.624668592163159,2.26176309847379,2.476538400117484,0,0,0,1,0,0,0,0
237,1.5260563034950492,2.5952547069568657,2.163323025660538,2.424802725718295,0,0,0,1,0,0,0,0
276,1.5260563034950492,2.714694743820879,2.3513752571634776,2.5649493574615367,0,0,0,1,0,0,0,0
225,1.2237754316221157,2.501435951739211,2.19722457733622,2.379546134130174,0,1,0,0,0,0,0,0
230,1.2237754316221157,2.5649493574615367,2.151762203259462,2.3978952727983707,0,1,0,0,0,0,0,0
242,1.5260563034950492,2.602689685444384,2.2082744135228043,2.4423470353692043,0,0,0,1,0,0,0,0
258,1.5260563034950492,2.653241964607215,2.272125885509337,2.501435951739211,0,0,0,1,0,0,0,0
301,1.9021075263969205,2.8094026953624978,2.3978952727983707,2.6461747973841225,0,0,0,0,1,0,0,0
294,1.9021075263969205,2.8213788864092133,2.322387720290225,2.624668592163159,0,0,0,0,1,0,0,0
258,1.5260563034950492,2.653241964607215,2.272125885509337,2.501435951739211,0,0,0,1,0,0,0,0
237,1.5260563034950492,2.5952547069568657,2.163323025660538,2.424802725718295,0,0,0,1,0,0,0,0
294,1.9021075263969205,2.8213788864092133,2.322387720290225,2.624668592163159,0,0,0,0,1,0,0,0
251,1.5260563034950492,2.624668592163159,2.26176309847379,2.476538400117484,0,0,0,1,0,0,0,0
308,1.9021075263969205,2.8390784635086144,2.3978952727983707,2.667228206581955,0,0,0,0,1,0,0,0
251,1.5260563034950492,2.624668592163159,2.26176309847379,2.476538400117484,0,0,0,1,0,0,0,0
258,1.5260563034950492,2.653241964607215,2.272125885509337,2.501435951739211,0,0,0,1,0,0,0,0
235,1.5260563034950492,2.5877640352277083,2.151762203259462,2.4159137783010487,0,0,0,1,0,0,0,0
186,1.0986122886681098,2.341805806147327,2.0149030205422647,2.2082744135228043,0,1,0,0,0,0,0,0
198,1.2237754316221157,2.4069451083182885,2.0541237336955462,2.26176309847379,0,1,0,0,0,0,0,0
202,1.2237754316221157,2.4423470353692043,2.0412203288596382,2.2823823856765264,0,1,0,0,0,0,0,0
198,1.0986122886681098,2.388762789235098,2.079441541679836,2.26176309847379,0,1,0,0,0,0,0,0
212,1.2237754316221157,2.451005098112319,2.1400661634962708,2.322387720290225,0,1,0,0,0,0,0,0
202,1.2237754316221157,2.4159137783010487,2.079441541679836,2.2823823856765264,0,1,0,0,0,0,0,0
168,0.8754687373538999,2.2407096892759584,1.9315214116032136,2.1162555148025524,0,1,0,0,0,0,0,0
168,0.8754687373538999,2.2512917986064958,1.916922612182061,2.1162555148025524,0,1,0,0,0,0,0,0
331,1.9021075263969205,2.9069010598473755,2.468099531471619,2.734367509419584,0,0,0,0,1,0,0,0
278,1.5260563034950492,2.7013612129514133,2.379546134130174,2.5726122302071057,0,0,0,1,0,0,0,0
271,1.5260563034950492,2.6878474937846906,2.341805806147327,2.5494451709255714,0,0,0,1,0,0,0,0
255,1.2237754316221157,2.617395832834079,2.312535423847214,2.4932054526026954,0,1,0,0,0,0,0,0
285,1.5260563034950492,2.740840023925201,2.388762789235098,2.5952547069568657,0,0,0,1,0,0,0,0
276,1.5260563034950492,2.7212954278522306,2.341805806147327,2.5649493574615367,0,0,0,1,0,0,0,0
179,0.8754687373538999,2.2512917986064958,2.066862759472976,2.174751721484161,0,1,0,0,0,0,0,0
179,0.8754687373538999,2.2512917986064958,2.066862759472976,2.174751721484161,0,1,0,0,0,0,0,0
182,0.8754687373538999,2.272125885509337,2.066862759472976,2.186051276738094,0,1,0,0,0,0,0,0
166,0.8754687373538999,2.186051276738094,1.9878743481543453,2.1041341542702074,0,1,0,0,0,0,0,0
179,0.8754687373538999,2.2512917986064958,2.066862759472976,2.174751721484161,0,1,0,0,0,0,0,0
182,0.8754687373538999,2.272125885509337,2.066862759472976,2.186051276738094,0,1,0,0,0,0,0,0
156,0.8754687373538999,2.151762203259462,1.9315214116032136,2.0541237336955462,0,1,0,0,0,0,0,0
179,0.8754687373538999,2.2512917986064958,2.066862759472976,2.174751721484161,0,1,0,0,0,0,0,0
200,0.8754687373538999,2.3978952727983707,2.1041341542702074,2.272125885509337,0,1,0,0,0,0,0,0
193,0.8754687373538999,2.332143895,2.1041341542702074,2.2407096892759584,0,1,0,0,0,0,0,0
138,1.0986122886681098,1.88706964903238,2.0014800002101243,1.9459101490553128,0,1,0,0,0,0,0,0
373,1.7227665977411035,2.928523523860541,2.734367509419584,2.8449093838194077,0,0,0,0,1,0,0,0
396,1.8562979903656265,3.0106208860477417,2.7536607123542622,2.9014215940827497,0,0,0,0,1,0,0,0
386,1.7227665977411035,2.975529566236472,2.747270914255491,2.87919845729804,0,0,0,0,1,0,0,0
488,2.0541237336955462,3.214867803470662,2.933856869835904,3.100092288878234,0,0,0,0,0,1,0,0
421,1.8562979903656265,3.0726933146901194,2.803360380906535,2.96010509591084,0,0,0,0,1,0,0,0
225,1.0986122886681098,2.509599262378372,2.186051276738094,2.379546134130174,0,1,0,0,0,0,0,0
248,1.5040773967762742,2.6100697927420065,2.272125885509337,2.468099531471619,0,0,0,1,0,0,0,0
264,1.5040773967762742,2.660259537265861,2.332143895,2.525728644308256,0,0,0,1,0,0,0,0
281,1.547562508716013,2.6878474937846906,2.4336133554004498,2.580216829592325,0,0,0,1,0,0,0,0
209,0.9555114450274363,2.4336133554004498,2.128231705849268,2.312535423847214,0,1,0,0,0,0,0,0
221,1.0986122886681098,2.476538400117484,2.19722457733622,2.360854001118021,0,1,0,0,0,0,0,0
216,1.252762968495368,2.476538400117484,2.1400661634962708,2.341805806147327,0,1,0,0,0,0,0,0
214,0.9555114450274363,2.4423470353692043,2.186051276738094,2.332143895,0,1,0,0,0,0,0,0
230,1.0986122886681098,2.501435951739211,2.2512917986064958,2.3978952727983707,0,1,0,0,0,0,0,0
368,1.8562979903656265,2.954910279033736,2.660259537265861,2.833213344056216,0,0,0,0,1,0,0,0
235,1.0986122886681098,2.5494451709255714,2.2300144001592104,2.4159137783010487,0,1,0,0,0,0,0,0
299,1.5040773967762742,2.760009940032921,2.4595888418037104,2.6390573296152584,0,0,0,1,0,0,0,0
274,1.5040773967762742,2.6878474937846906,2.3702437414678603,2.5572273113676265,0,0,0,1,0,0,0,0
288,1.5040773967762742,2.727852828,2.424802725718295,2.602689685444384,0,0,0,1,0,0,0,0
292,1.5040773967762742,2.740840023925201,2.451005098112319,2.617395832834079,0,0,0,1,0,0,0,0
294,1.5040773967762742,2.747270914255491,2.451005098112319,2.624668592163159,0,0,0,1,0,0,0,0
