CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
315,1.840549633397487,3.077312260546414,2.734367509419584,2.9391619220655967,0,0,0,0,1,0,0,0
284,1.840549633397487,3.044522437723423,2.6741486494265287,2.895911938,0,0,0,0,1,0,0,0
317,1.840549633397487,3.139832617527748,2.797281334830153,3.0007198150650303,0,0,0,0,1,0,0,0
284,1.840549633397487,3.044522437723423,2.6741486494265287,2.895911938,0,0,0,0,1,0,0,0
299,1.840549633397487,3.0819099697950434,2.740840023925201,2.9444389791664403,0,0,0,0,1,0,0,0
192,1.2237754316221157,2.7013612129514133,2.2925347571405443,2.5416019934645457,0,1,0,0,0,0,0,0
230,1.5260563034950492,2.87919845729804,2.4336133554004498,2.7013612129514133,0,0,0,1,0,0,0,0
237,1.5260563034950492,2.895911938,2.4932054526026954,2.734367509419584,0,0,0,1,0,0,0,0
248,1.5260563034950492,2.923161580719156,2.5649493574615367,2.772588722239781,0,0,0,1,0,0,0,0
248,1.5260563034950492,2.923161580719156,2.5649493574615367,2.772588722239781,0,0,0,1,0,0,0,0
274,1.5260563034950492,3.0155349008501706,2.660259537265861,2.873564639579784,0,0,0,1,0,0,0,0
274,1.5260563034950492,3.0007198150650303,2.653241964607215,2.856470206220483,0,0,0,1,0,0,0,0
219,1.252762968495368,2.785011242238338,2.468099531471619,2.660259537265861,0,1,0,0,0,0,0,0
264,1.5040773967762742,2.9806186357439426,2.631888840136646,2.8390784635086144,0,0,0,1,0,0,0,0
284,1.5040773967762742,3.025291075795536,2.7212954278522306,2.9014215940827497,0,0,0,1,0,0,0,0
258,1.5040773967762742,2.9391619220655967,2.653241964607215,2.8213788864092133,0,0,0,1,0,0,0,0
291,1.791759469228055,3.068052935133617,2.727852828,2.928523523860541,0,0,0,0,1,0,0,0
291,1.791759469228055,3.068052935133617,2.727852828,2.928523523860541,0,0,0,0,1,0,0,0
281,1.5040773967762742,2.995732273553991,2.727852828,2.884800712846709,0,0,0,1,0,0,0,0
305,1.791759469228055,3.1135153092103742,2.778819271990417,2.975529566236472,0,0,0,0,1,0,0,0
306,1.791759469228055,3.1135153092103742,2.778819271990417,2.975529566236472,0,0,0,0,1,0,0,0
326,1.791759469228055,3.1441522786722644,2.862200880929469,3.025291075795536,0,0,0,0,1,0,0,0
177,1.0986122886681098,2.580216829592325,2.2823823856765264,2.451005098112319,0,1,0,0,0,0,0,0
182,1.0986122886681098,2.5952547069568657,2.312535423847214,2.476538400117484,0,1,0,0,0,0,0,0
188,1.0986122886681098,2.631888840136646,2.3513752571634776,2.517696472610991,0,1,0,0,0,0,0,0
343,1.547562508716013,3.1780538303479458,2.970414465569701,3.086486636822455,0,0,0,1,0,0,0,0
249,1.5040773967762742,2.923161580719156,2.5416019934645457,2.772588722239781,0,0,0,1,0,0,0,0
271,1.5040773967762742,2.9806186357439426,2.667228206581955,2.8507065015037334,0,0,0,1,0,0,0,0
234,1.252762968495368,2.8390784635086144,2.5572273113676265,2.7212954278522306,0,1,0,0,0,0,0,0
242,1.252762968495368,2.87919845729804,2.5726122302071057,2.7536607123542622,0,1,0,0,0,0,0,0
284,1.667706820558076,3.0106208860477417,2.727852828,2.895911938,0,0,0,1,0,0,0,0
284,1.840549633397487,3.030133700271324,2.7013612129514133,2.895911938,0,0,0,0,1,0,0,0
294,1.667706820558076,3.05870707271538,2.785011242238338,2.9444389791664403,0,0,0,1,0,0,0,0
317,1.840549633397487,3.077312260546414,2.734367509419584,2.9391619220655967,0,0,0,0,1,0,0,0
223,1.2237754316221157,2.8094026953624978,2.4849066497880004,2.681021528714291,0,1,0,0,0,0,0,0
284,1.840549633397487,3.044522437723423,2.6741486494265287,2.895911938,0,0,0,0,1,0,0,0
299,1.840549633397487,3.0819099697950434,2.740840023925201,2.9444389791664403,0,0,0,0,1,0,0,0
284,1.840549633397487,3.044522437723423,2.6741486494265287,2.895911938,0,0,0,0,1,0,0,0
317,1.840549633397487,3.139832617527748,2.797281334830153,3.0007198150650303,0,0,0,0,1,0,0,0
206,1.2237754316221157,2.734367509419584,2.4159137783010487,2.602689685444384,0,1,0,0,0,0,0,0
128,1.0986122886681098,2.681021528714291,2.3978952727983707,2.5649493574615367,0,1,0,0,0,0,0,0
283,1.5260563034950492,3.030133700271324,2.694627180770069,2.8903717578961645,0,0,0,1,0,0,0,0
300,1.5260563034950492,3.077312260546414,2.7536607123542622,2.9444389791664403,0,0,0,1,0,0,0,0
